N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,label
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,24.33724716,2,10.21937558,15.56593556,433.5296174,1.309266092,4,8.627934592,16.60671766,pigeonpeas
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,16.04643421,3,7.9166426,4.124644357,419.7175572,8.183942202,6,11.02326622,10.22813913,pigeonpeas
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,25.89265554,1,9.452703345,18.47207848,447.0072833,7.46151633,5,18.59859692,13.03434315,pigeonpeas
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,14.83185625,1,7.841199552,14.69413291,422.6342923,6.620653761,5,16.09717443,15.73363761,pigeonpeas
7,74,17,22.47253208,62.56532471,5.667419697,96.74706956,29.640272,1,11.52950257,1.811051192,422.3895796,4.903695084,5,16.58398431,38.58947571,pigeonpeas
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,13.45207675,2,10.43187259,9.009049732,362.0679836,5.062420688,5,15.52839211,97.48304645,pigeonpeas
35,71,17,29.89286629,66.35375127,6.931924963,198.1403003,19.72938815,1,7.796798423,19.78073427,372.6995337,2.580833583,3,17.93996329,82.3483954,pigeonpeas
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,11.16582515,1,6.48507004,2.729360502,413.445921,2.04236193,3,8.332613524,85.2993151,pigeonpeas
20,60,22,29.65052947,42.89833235,6.876572503,186.9226052,28.19465319,1,10.29179092,15.8935672,427.7824064,2.038322341,3,10.74409844,36.07336342,pigeonpeas
10,71,18,19.54284889,66.34777265,6.151029296,173.1106982,27.86323769,3,7.377153246,17.505763,379.6630131,9.312911851,4,11.67104595,0.14174937,pigeonpeas
33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,27.79851363,3,8.392958699,17.85352197,379.1836425,2.892880015,1,10.9094624,82.96361104,pigeonpeas
3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,17.5732824,2,5.100458493,11.1541136,430.4864342,2.340909783,4,17.55403645,72.3333239,mothbeans
22,59,23,27.32220619,51.27868781,4.371745575,36.5037914,26.01405624,1,8.263482514,18.15130067,404.8701895,8.79193159,6,5.727882795,69.08412851,mothbeans
36,58,25,28.66024187,59.3189118,8.399135958,36.92629678,17.12723208,2,9.417667785,10.87453851,390.1517519,2.802286345,2,11.96968737,25.72878539,mothbeans
4,43,18,29.02955344,61.09387478,8.840656256,72.98016599,12.60652257,3,11.8979588,18.41621046,391.6395985,7.170747632,6,17.61690036,51.60750953,mothbeans
29,54,16,27.78031515,54.65030015,8.153022903,32.05025323,11.6151987,1,10.07970517,8.357035558,420.8304885,2.221138935,2,9.654483998,29.88387504,mothbeans
32,43,22,31.99928579,54.1077461,5.270749441,71.6266696,24.83904661,2,8.708023126,5.205510667,367.3763249,7.56819907,4,5.890130803,99.9838495,mothbeans
14,55,15,27.33580911,55.27755933,8.050304395,73.44775287,11.54426645,3,9.932868173,11.37822279,351.3841366,2.369373621,5,17.15052901,21.5154819,mothbeans
5,35,20,28.92952635,53.57014709,9.679240873,66.35634104,26.90825565,1,8.359809257,11.16397108,430.0530549,7.571832588,2,15.72303361,21.28705449,mothbeans
25,57,24,27.65472156,58.59986279,6.974978386,36.94255012,21.07517038,1,7.073581761,1.283246519,351.0468474,1.066358057,1,10.70527685,98.89310716,mothbeans
11,53,24,28.52396666,55.77264351,7.39389918,61.32935611,18.25043343,3,8.108059038,11.80332913,360.0404157,6.708921808,6,17.42723603,87.84479567,mothbeans
40,49,17,31.02215872,45.89239456,6.68727523,53.56783314,17.04858596,3,10.45746624,9.826256579,389.8110347,2.135979121,6,18.85640826,20.75972525,mothbeans
38,56,25,25.74095321,45.38497051,7.88118645,67.43488235,24.86856131,2,7.748566972,2.418921186,403.1371435,5.111341365,3,10.98509067,64.76523038,mothbeans
27,43,23,31.70447482,56.85420099,5.875333778,44.94317432,27.80665923,1,6.806429735,12.72809802,417.4658935,2.230219093,6,16.87894808,83.00983293,mothbeans
24,38,22,24.47876451,58.51663927,8.202706015,34.96933295,23.25719905,2,11.9254406,16.6370687,436.7602167,5.584262873,6,18.56113077,15.7564528,mothbeans
23,45,21,31.46511256,51.79939437,8.985348193,74.44330654,18.11865345,1,10.1058913,16.35387,419.7411383,1.386371827,2,13.96398447,15.77207478,mothbeans
29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,29.16974292,2,6.975715037,6.323442573,392.0534577,3.651611546,5,11.29295582,6.343705856,mothbeans
31,35,23,30.30260453,47.18283631,7.707595055,68.04039813,25.35251598,2,6.214647539,12.56857852,392.9769193,7.61326629,2,19.22841377,56.85547129,mothbeans
0,55,25,28.17489437,43.6672299,4.524171562,45.78172762,28.09551241,2,6.027470682,7.028669528,431.9242703,9.63618626,5,15.56451948,43.60529132,mothbeans
7,45,22,25.50634557,44.8302551,9.926212291,74.32635105,10.92608465,3,7.776945405,3.099919014,420.0316152,9.334824332,2,5.413359727,57.97611469,mothbeans
17,58,25,31.12896766,43.58788762,6.455592696,32.76742894,24.12568989,2,7.324768178,1.282793014,359.041482,7.806016031,4,8.17454773,41.96842317,mothbeans
11,44,17,26.34043268,55.59160391,8.016210782,35.1051197,11.57378035,1,10.29385027,4.911955141,437.3320464,6.123651615,2,5.124925128,85.84727323,mothbeans
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,11.26537675,3,10.51177618,0.46316321,420.2969596,3.885654009,6,18.77987602,3.95923974,mothbeans
9,51,19,27.04453473,49.32609633,5.49091063,48.25207759,26.02707291,3,11.75673662,5.430332916,381.3321364,9.9018782,6,17.24272888,58.89888208,mothbeans
28,48,15,25.16125354,55.25435777,9.254089438,40.89732789,13.52533284,1,7.442243452,8.218976407,355.2423371,1.010358799,6,9.234221762,27.90604753,mothbeans
26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,19.01807657,1,7.933340132,18.42835587,422.6072932,9.261260354,1,13.44969648,52.39873542,mothbeans
36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,19.39325906,3,8.7658637,14.72772873,384.0401346,9.770668478,2,17.68482287,66.093802,mothbeans
8,60,18,31.21629982,46.01868196,3.808429173,53.1205277,13.46856493,1,8.402865779,12.98108935,362.8167263,9.695467732,4,9.643269154,93.79909142,mothbeans
24,37,21,30.573999,58.22686794,5.818219385,62.74803826,25.30303828,2,6.462734608,9.123552992,388.2706318,2.002890494,6,5.201428788,8.864831586,mothbeans
22,43,24,25.42517036,53.2208266,4.52363558,46.19374559,10.38472275,1,5.152436642,4.127735518,364.0642441,4.428483982,2,7.713901087,36.08152542,mothbeans
36,43,24,27.09400578,43.65305437,3.510404312,41.53749535,29.5591348,2,8.345169288,9.928861499,351.1731042,6.646557314,6,16.0013423,14.36845707,mothbeans
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,27.88877649,2,9.097579366,9.440381296,437.6713263,1.175085103,4,10.17946733,70.48314314,mothbeans
17,43,22,30.06142622,45.90067655,5.498340808,41.0550915,11.44540723,1,10.38095899,14.15038244,414.6402457,1.048218972,4,13.10870333,94.10709397,mothbeans
8,45,15,28.09568993,60.9835384,4.61136408,33.84110759,24.50491064,3,7.113295002,1.114335701,417.9519317,7.549278946,1,5.961243719,3.653843785,mothbeans
7,56,23,26.33908791,40.00933429,5.545219232,55.50429227,20.44935178,1,7.707057417,8.597360115,428.3681702,4.154018484,1,16.87216715,62.10350674,mothbeans
36,57,16,28.61409059,57.14218792,8.292875734,57.02891698,18.46843246,3,11.8870921,4.176318845,433.4767292,9.501114989,1,14.49448333,72.94605548,mothbeans
11,45,19,28.70012137,44.359648,3.828031463,44.11622138,19.20084966,2,10.18595845,2.864367921,431.9444277,5.445899021,3,19.28446289,2.253652287,mothbeans
6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,24.40959784,1,7.850942549,1.590128333,368.0483287,6.250102931,5,7.148719312,72.28773597,mothbeans
17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,27.57426251,2,10.75591251,7.463916927,404.4048518,9.144692149,6,19.44113799,10.36816819,mothbeans
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,12.48625698,1,6.888997966,4.055158152,377.1448463,4.11430305,3,14.38885484,63.21820813,mothbeans
9,49,16,30.88482722,41.36561835,7.661537348,55.053805,24.9319049,1,11.02325766,5.506013211,401.7716044,1.711921117,5,7.002688905,50.62880046,mothbeans
25,51,24,25.5042419,61.66852372,9.392694614,65.07981523,23.43091036,3,5.476197524,4.202151055,382.6804303,4.223864136,5,14.69836705,71.51866914,mothbeans
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,14.11391294,2,11.68840453,0.838297216,432.3707533,9.152760417,2,6.362045274,94.55457598,mothbeans
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,21.21334205,1,7.565801684,15.99740602,446.3641431,2.647659583,5,14.77486113,66.1426771,mothbeans
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,14.26583798,3,7.118495164,5.476392028,430.1141064,9.989037781,1,19.14292164,35.59776002,mothbeans
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,25.22784621,3,9.181847867,3.126782159,362.4001194,9.134486156,5,8.092848671,79.7324036,mothbeans
29,44,20,30.04132304,63.56222995,8.620107545,31.83192392,19.35632207,1,10.53886981,19.42756276,433.0816327,3.650757591,2,12.35642362,97.55643545,mothbeans
25,51,18,27.77799528,54.82130787,9.45949344,50.28438729,12.14174157,1,6.087555792,8.926745766,421.6335418,9.685597517,3,7.17052391,41.7867733,mothbeans
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,20.60356975,3,5.198721371,6.734449418,421.4665217,2.373305627,6,15.7936312,94.01252711,mothbeans
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,10.17966023,2,7.419906573,0.352041293,374.7718295,2.865425094,3,17.28046901,66.95747692,mothbeans
9,60,23,31.96987867,57.17377029,6.276004336,64.25520357,13.79313101,3,9.585649401,3.720483702,359.8508739,2.72682105,1,11.44486903,28.9291012,mothbeans
3,58,21,25.36140526,46.82652785,9.160691747,55.60523179,16.42641149,1,8.094934602,10.60706019,410.7766901,5.50665197,3,12.07307705,86.77419077,mothbeans
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,26.03319189,1,8.2332258,9.302279966,368.4476586,5.821035326,2,14.71664241,55.17728598,mothbeans
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,19.10396294,2,5.519090137,9.176797867,401.0418308,6.999225023,6,15.04826872,60.2100585,mothbeans
39,36,22,29.34317422,60.50320928,9.072011412,34.03335472,23.74811195,2,6.94257807,18.18807349,373.1951168,6.522792198,3,13.7485388,63.32522059,mothbeans
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,25.25617477,3,11.35025828,8.994484001,417.2021828,5.147947202,6,14.5371856,35.89195709,mothbeans
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,15.57349307,2,7.461734871,0.242240568,361.0616734,2.688074361,6,16.11458089,50.84103894,mothbeans
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,12.47276094,2,5.086533603,12.71597419,354.3590809,6.436226641,3,11.48243391,51.29112055,mothbeans
4,46,15,31.01274943,62.40392519,3.504752314,63.77192383,15.32162746,1,6.743617593,10.63028859,395.6883338,8.967959669,6,11.5586007,91.42943479,mothbeans
21,39,20,27.06179658,52.3003173,7.388007483,60.74583498,19.13251841,3,5.635497504,7.464662212,413.4145468,5.412942836,3,5.283137802,42.21803503,mothbeans
35,57,25,27.0956288,42.26206161,8.340398059,71.1271039,23.56947337,2,9.033133508,5.903231338,441.9474145,9.757850622,3,12.56699544,99.03135775,mothbeans
22,55,24,28.56800579,57.30636014,8.66077954,64.53027638,22.1259895,1,7.827600065,18.74376193,444.2638825,8.978364105,6,10.36125037,70.9590514,mothbeans
35,51,17,28.79929247,49.84213387,3.558822825,40.85534718,27.58410011,2,6.768563052,9.298069441,439.2167562,3.023106519,3,15.97753727,91.98247944,mothbeans
17,56,17,27.94293692,45.41393636,5.9565851,69.66289997,13.35174553,1,7.160445134,19.01013031,424.5954521,7.951117758,2,16.72168292,46.59621542,mothbeans
28,57,17,30.47757686,61.58245338,9.416003106,61.86633917,11.73778744,1,11.12188075,6.969204723,418.6473446,8.571635824,4,8.622915328,40.14150558,mothbeans
22,36,16,30.58139475,50.77148138,8.18422855,64.58559639,16.49963048,1,6.784577985,0.04434389,373.8366819,2.98272603,2,16.30010544,65.63109649,mothbeans
11,41,19,26.85911286,41.81420849,5.131779302,44.13827124,29.1720888,2,6.72322569,1.055976623,446.6784616,4.613717836,4,12.0036929,90.9624219,mothbeans
38,38,18,26.31051759,61.18749126,6.294130313,35.73403813,23.30698594,2,11.19004009,1.510135041,374.0844989,5.300930896,3,17.211387,24.38208836,mothbeans
23,37,24,28.77833449,44.2252605,7.991902443,33.95825723,23.60953809,3,8.16364141,11.86436429,382.6424804,1.783110939,3,7.429210594,85.567829,mothbeans
25,35,20,28.90245417,43.35365671,8.923095695,71.90018566,16.33277228,1,7.18192426,8.882671494,439.5483467,9.084841755,4,10.48223567,9.120261009,mothbeans
40,45,20,29.37687468,57.69622912,6.878498176,38.34303462,26.64982268,2,8.716148169,3.042228008,382.0353649,8.642639871,3,9.847961214,52.11400095,mothbeans
23,58,19,24.17093241,58.25204566,5.243634849,59.18953429,29.47173475,2,8.928022244,15.79577432,362.0508627,6.121328424,6,19.12777495,86.21805375,mothbeans
2,56,23,26.65333029,59.79023382,7.550090941,36.91852635,21.90536637,3,11.34175364,14.61736377,409.7672771,5.350897653,2,17.49282354,99.86540537,mothbeans
3,56,17,28.19912143,53.50567601,8.709291688,52.13580529,19.47215996,2,6.292275716,3.208842631,359.4575019,5.799886961,4,10.19192221,74.98404632,mothbeans
26,51,25,28.76488954,52.62741529,7.792508068,55.21606732,10.12783375,3,6.090710998,19.6144926,421.9934207,1.054798398,2,12.80984755,18.17862637,mothbeans
39,42,20,29.3499706,61.25353851,8.055908858,40.82840673,23.75561075,2,8.956207886,19.22907808,442.0775687,7.776503451,3,18.11589094,55.74187845,mothbeans
27,59,20,28.00937423,52.60950014,4.397698806,36.01203025,19.80094187,1,7.542125428,10.53191006,352.0201066,5.387893739,1,7.566411847,68.53483893,mothbeans
24,45,19,26.85851927,48.8246387,5.952384957,34.7426459,17.93170256,3,7.949974595,14.7397746,440.9807228,3.071545154,5,6.817708312,32.07310475,mothbeans
7,40,17,31.2123945,40.92604945,8.532078733,53.78769958,17.6949517,2,10.08623975,11.55229688,405.9415888,2.591764083,1,17.97609101,49.78308022,mothbeans
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,17.04252766,2,6.71772091,15.8210063,367.8267684,7.877867228,3,9.835733601,83.72802182,mothbeans
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,29.20692204,1,5.31334105,7.1874702,374.9419587,6.391610485,3,12.98221295,46.98706044,mothbeans
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,26.74203319,2,11.56331919,7.045532782,436.0627098,4.828964834,4,14.4865634,57.06282847,mothbeans
34,54,24,31.2119298,41.55934359,5.026003659,68.80141783,16.99798685,1,11.20933147,5.468808989,380.8840255,9.878524684,3,7.635770249,8.846013428,mothbeans
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,15.86987575,1,10.71717512,8.995700364,376.2277612,7.581773118,1,18.8509295,81.64308005,mothbeans
29,41,21,31.49398069,62.84916863,8.86979671,64.56807592,19.3205337,2,6.777285228,3.577615507,374.3033971,7.363523664,3,10.18403561,18.32179666,mothbeans
20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,13.71679017,1,10.03556502,2.51573601,362.9002322,3.473586585,5,7.928117289,17.92540416,mothbeans
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,19.41220597,1,6.985668317,3.211874005,368.173735,9.855034058,1,10.78885179,99.95447408,mothbeans
15,54,15,29.97604322,57.03184356,8.35495812,44.86052932,17.70359435,3,6.443115865,0.868722415,423.1969075,6.251351461,5,6.707538382,91.08972101,mothbeans
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,13.85272937,3,6.961355248,12.48794711,396.4955375,6.03479047,2,18.68716955,21.35616019,mothbeans
9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,26.94024649,3,7.955322528,15.8863155,408.4719043,4.391306634,1,18.20142899,32.26800793,mothbeans
40,45,18,30.43683729,55.20522037,5.261285926,30.92014047,19.39389437,1,10.02292532,9.285440757,398.1252043,9.448169682,5,15.05792725,9.319170706,mothbeans
35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,22.96719134,1,9.625613039,6.68929306,438.3475448,5.456191736,2,15.51745977,22.00828139,mothbeans
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,15.96868205,2,9.119783473,11.68889011,374.6230528,3.714818815,6,11.92558464,87.58754643,mothbeans
40,55,18,30.38257873,40.5926071,7.115994051,47.95406479,17.32033549,3,6.946792725,1.714002173,406.8029869,1.444333864,4,6.952435042,66.38339749,mothbeans
18,36,23,24.01825377,53.76623369,7.214078621,35.03404425,29.81979591,3,10.38733893,4.579585658,434.83295,7.281712216,4,15.31747203,41.3041488,mothbeans
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,19.30385654,1,11.36337401,2.049268639,366.5838567,2.81227836,5,9.137706783,65.06141841,mothbeans
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,21.83024655,1,5.653256833,19.51203688,410.0186662,8.617960889,6,15.86938786,47.799236,mothbeans
22,51,16,27.96583691,61.34900107,8.639586199,70.10472076,21.69539747,3,9.137806338,3.226164268,373.2593844,9.183517131,2,9.979624257,71.06205915,mothbeans
33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,20.20665625,1,5.121638278,10.91530346,428.375723,5.731886624,1,17.67774358,10.62732529,mothbeans
2,51,17,25.87682261,45.96341933,5.838508699,38.53254678,26.22282844,1,10.99223359,1.133607535,405.5673852,8.666025086,4,5.617356749,39.62000389,mothbeans
16,51,21,31.01963639,49.9767522,3.532008668,32.81296548,16.28911809,2,10.10706023,12.44540366,432.6489154,9.79209631,6,8.752277586,24.32815581,mothbeans
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,18.50034532,3,10.06306387,13.42307552,386.2801186,3.960387901,6,12.05722963,13.63462369,mungbean
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,25.99438132,3,6.134352317,9.482870918,447.4761784,4.64111698,1,17.76495474,56.79527289,mungbean
36,55,20,27.01470397,84.34262707,6.635968698,55.296354,20.3372897,3,6.256440245,11.09723252,377.6764343,8.438937608,6,14.0391899,10.90577862,mungbean
10,56,16,28.17432665,81.04554836,6.828187499,36.35720652,16.40039078,2,7.97601754,13.04282171,441.1948673,9.592362939,5,15.84754466,55.31077917,mungbean
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,14.82413869,1,8.482151948,19.40927317,385.6941516,1.156767228,1,10.17135309,66.43121073,mungbean
9,57,24,29.89232778,89.71503316,7.165121109,42.99498978,14.93337815,1,10.85330669,5.482904342,368.12316,7.487938255,5,19.16532642,7.663946367,mungbean
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,23.46782687,1,10.87435411,4.259003457,401.9774934,2.758058528,1,18.88703751,95.8216175,mungbean
31,51,25,27.53592929,85.5701901,7.196774236,53.01899249,22.26648866,1,5.25081278,12.17076184,358.5510238,1.136563533,3,16.8346009,87.34646676,mungbean
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,15.22168611,1,10.04335523,11.29755032,403.1459617,8.119511928,6,14.73847512,35.71652959,mungbean
21,39,20,28.14448546,82.1193047,7.064782138,46.75690086,27.03941475,3,8.596122918,15.5977338,352.8317846,5.157938844,1,6.190927683,93.82641695,mungbean
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,25.76926696,3,5.099860625,7.18108721,369.5197552,3.507004955,3,10.86930912,53.7577167,mungbean
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,29.02014458,3,10.94925422,10.98500564,417.2333981,7.343624061,5,16.35313438,97.9101958,mungbean
